id,price,area,rooms,energyRating,pricePerM2,bairro,priceOffset,lat,lon,url
1420873,2500000,552,6,E,4528.00,alvalade,0.74,38.75824700,-9.12984400,https://supercasa.pt/venda-moradia-t6-lisboa/i1420873
1341259,570000,128,2,C,4453.00,alvalade,0.72,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1341259
1376235,425000,71,1,C,5985.00,alvalade,0.97,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1376235
1023278,925000,147,2,A,6292.00,alvalade,1.02,38.75466580,-9.15121580,https://supercasa.pt/venda-apartamento-t2-lisboa/i1023278
1383117,960000,151,3,A,6357.00,alvalade,1.03,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383117
1421139,795000,224,4,C,3549.00,alvalade,0.58,38.75957100,-9.13763300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1421139
1383123,1325000,237,3,A,5590.00,alvalade,0.91,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383123
1383116,945000,141,3,A,6702.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383116
1383120,1260000,214,3,A,5887.00,alvalade,0.96,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383120
1285926,2450000,634,8,D,3864.00,alvalade,0.63,38.75524583,-9.13042297,https://supercasa.pt/venda-moradia-t8-lisboa/i1285926
1555510,790000,157,3,E,5031.00,alvalade,0.82,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1555510
1560315,1390000,284,5,D,4894.00,alvalade,0.80,38.75690000,-9.14438000,https://supercasa.pt/venda-apartamento-t5-lisboa/i1560315
1560585,430000,90,2,D,4777.00,alvalade,0.78,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1560585
1256045,624000,96,2,A,6500.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1256045
185173,985000,137,3,A,7189.00,alvalade,1.17,38.75466580,-9.15121580,https://supercasa.pt/venda-apartamento-t3-lisboa/i185173
898916,990000,163,3,A,6073.00,alvalade,0.99,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898916
1256195,1080000,183,3,A,5901.00,alvalade,0.96,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1256195
898986,472500,63,1,A,7500.00,alvalade,1.22,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i898986
1453233,560000,63,1,A,8888.00,alvalade,1.45,38.75724000,-9.14093000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1453233
1591569,2500000,552,7,E,4528.00,alvalade,0.74,38.74684000,-9.14106750,https://supercasa.pt/venda-moradia-t7-lisboa/i1591569
1325323,935000,183,4,C,5109.00,alvalade,0.83,38.75496000,-9.16756000,https://supercasa.pt/venda-apartamento-t4-lisboa/i1325323
1455973,2500000,312,7,E,8012.00,alvalade,1.30,38.74684000,-9.14106750,https://supercasa.pt/venda-moradia-t7-lisboa/i1455973
1341262,405000,69,1,C,5869.00,alvalade,0.96,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1341262
1595995,590000,130,3,B,4538.00,alvalade,0.74,38.75957100,-9.13763300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1595995
1228665,350000,75,3,D,4666.00,alvalade,0.76,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1228665
1420873,2500000,552,6,E,4528.00,alvalade,0.74,38.75824700,-9.12984400,https://supercasa.pt/venda-moradia-t6-lisboa/i1420873
1341259,570000,128,2,C,4453.00,alvalade,0.72,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1341259
1376235,425000,71,1,C,5985.00,alvalade,0.97,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1376235
1023278,925000,147,2,A,6292.00,alvalade,1.02,38.75466580,-9.15121580,https://supercasa.pt/venda-apartamento-t2-lisboa/i1023278
1383117,960000,151,3,A,6357.00,alvalade,1.03,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383117
1421139,795000,224,4,C,3549.00,alvalade,0.58,38.75957100,-9.13763300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1421139
1383123,1325000,237,3,A,5590.00,alvalade,0.91,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383123
1383116,945000,141,3,A,6702.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383116
1383120,1260000,214,3,A,5887.00,alvalade,0.96,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383120
1285926,2450000,634,8,D,3864.00,alvalade,0.63,38.75524583,-9.13042297,https://supercasa.pt/venda-moradia-t8-lisboa/i1285926
1555510,790000,157,3,E,5031.00,alvalade,0.82,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1555510
1560315,1390000,284,5,D,4894.00,alvalade,0.80,38.75690000,-9.14438000,https://supercasa.pt/venda-apartamento-t5-lisboa/i1560315
1095034,930000,183,4,C,5081.00,alvalade,0.83,38.75498310,-9.16752750,https://supercasa.pt/venda-apartamento-t4-lisboa/i1095034
1120711,2280000,850,5,D,2682.00,alvalade,0.44,38.75845000,-9.12972000,https://supercasa.pt/venda-moradia-t5-lisboa/i1120711
1459276,875000,216,3,C,4050.00,alvalade,0.66,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1459276
1550474,760000,221,5,C,3438.00,alvalade,0.56,38.74633740,-9.13423980,https://supercasa.pt/venda-moradia-t5-lisboa/i1550474
1408422,698000,145,3,E,4813.00,alvalade,0.78,38.74574000,-9.14256000,https://supercasa.pt/venda-duplex-t3-lisboa/i1408422
1099317,740000,180,3,C,4111.00,alvalade,0.67,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1099317
1601893,935000,183,4,C,5109.00,alvalade,0.83,38.75385300,-9.16822880,https://supercasa.pt/venda-apartamento-t4-lisboa/i1601893
1480105,1040000,133,3,A,7819.00,alvalade,1.27,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1480105
121305,1025000,147,2,A,6972.00,alvalade,1.13,38.75326890,-9.14987490,https://supercasa.pt/venda-apartamento-t2-lisboa/i121305
1133530,1500000,242,5,B,6198.00,alvalade,1.01,38.74900681,-9.14159227,https://supercasa.pt/venda-apartamento-t5-lisboa/i1133530
1578490,930000,200,3,C,4650.00,alvalade,0.76,38.75210000,-9.14934000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1578490
1104103,4999500,913,9,P,5475.00,alvalade,0.89,38.75032000,-9.13114000,https://supercasa.pt/venda-moradia-t9-lisboa/i1104103
1480001,1320000,121,3,A,10909.00,alvalade,1.78,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1480001
121346,530000,70,1,A,7571.00,alvalade,1.23,38.75326890,-9.14987490,https://supercasa.pt/venda-apartamento-t1-lisboa/i121346
1547619,369000,68,2,C,5426.00,alvalade,0.88,38.74305190,-9.13962670,https://supercasa.pt/venda-apartamento-t2-lisboa/i1547619
1235358,2500000,478,10,E,5230.00,alvalade,0.85,38.74684000,-9.14106750,https://supercasa.pt/venda-moradia-t10-lisboa/i1235358
121338,995000,145,2,A,6862.00,alvalade,1.12,38.75326890,-9.14987490,https://supercasa.pt/venda-apartamento-t2-lisboa/i121338
1608875,685000,200,4,A,3425.00,alvalade,0.56,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i1608875
1431412,740000,111,2,A,6666.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1431412
1033098,520000,81,1,A,6419.00,alvalade,1.04,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1033098
1033083,550000,62,1,A,8870.00,alvalade,1.44,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1033083
1355977,760000,211,4,C,3601.00,alvalade,0.59,38.74636700,-9.14769900,https://supercasa.pt/venda-moradia-t4-lisboa/i1355977
1033085,530000,80,1,A,6625.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1033085
1033069,760000,123,2,A,6178.00,alvalade,1.01,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1033069
1033084,480000,52,1,A,9230.00,alvalade,1.50,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1033084
1383192,945000,139,3,A,6798.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383192
1400024,490000,80,1,A,6125.00,alvalade,1.00,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1400024
1383189,1220000,184,3,A,6630.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383189
1554199,548000,114,3,D,4807.00,alvalade,0.78,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1554199
1391687,420000,69,1,A,6086.00,alvalade,0.99,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1391687
1316259,450000,120,5,E,3750.00,alvalade,0.61,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t5-lisboa/i1316259
1476341,450000,120,5,E,3750.00,alvalade,0.61,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t5-lisboa/i1476341
1238994,429900,78,2,D,5511.00,alvalade,0.90,38.76032200,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1238994
971122,380000,89,4,A,4269.00,alvalade,0.69,38.75334080,-9.14913981,https://supercasa.pt/venda-duplex-t4-lisboa/i971122
898944,726000,113,2,A,6424.00,alvalade,1.05,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898944
898927,774000,122,2,A,6344.00,alvalade,1.03,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898927
898929,779000,110,2,A,7081.00,alvalade,1.15,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898929
898907,1088000,163,3,A,6674.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898907
898926,774000,113,2,A,6849.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898926
898905,1246000,194,3,A,6422.00,alvalade,1.05,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898905
1502022,420000,95,3,D,4421.00,alvalade,0.72,38.75851000,-9.13747900,https://supercasa.pt/venda-apartamento-t3-lisboa/i1502022
898933,844000,124,2,A,6806.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898933
898921,758000,111,2,A,6828.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898921
898919,752000,111,2,A,6774.00,alvalade,1.10,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898919
898922,758000,114,2,A,6649.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898922
898901,1146000,166,3,A,6903.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898901
898939,736000,109,2,A,6752.00,alvalade,1.10,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898939
898910,1046000,163,3,A,6417.00,alvalade,1.04,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898910
1055712,736000,109,2,A,6752.00,alvalade,1.10,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1055712
898899,1120000,155,3,A,7225.00,alvalade,1.18,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898899
1256154,671040,100,2,A,6710.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1256154
1256216,1104960,182,3,A,6071.00,alvalade,0.99,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1256216
898918,747000,109,2,A,6853.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898918
898936,736000,113,2,A,6513.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898936
1518883,1160000,175,3,D,6628.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1518883
1588396,485000,103,4,C,4708.00,alvalade,0.77,38.75243600,-9.14857900,https://supercasa.pt/venda-apartamento-t4-lisboa/i1588396
898924,764000,109,2,A,7009.00,alvalade,1.14,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898924
1055711,747000,110,2,A,6790.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1055711
898957,704000,110,2,A,6400.00,alvalade,1.04,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898957
898941,714000,110,2,A,6490.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898941
898903,1167000,163,3,A,7159.00,alvalade,1.17,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898903
1256171,1008960,182,3,A,5543.00,alvalade,0.90,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1256171
1574209,2777000,367,5,B,7566.00,alvalade,1.23,38.74672013,-9.13616180,https://supercasa.pt/venda-moradia-t5-lisboa/i1574209
898951,704000,114,2,A,6175.00,alvalade,1.01,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898951
898943,726000,110,2,A,6600.00,alvalade,1.07,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898943
898976,483000,74,1,A,6527.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i898976
898952,704000,109,2,A,6458.00,alvalade,1.05,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898952
898938,736000,111,2,A,6630.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898938
1055710,752000,112,2,A,6714.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1055710
898928,774000,114,2,A,6789.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898928
898908,999000,163,3,A,6128.00,alvalade,1.00,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898908
1088868,472500,62,1,A,7620.00,alvalade,1.24,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1088868
1256170,1008960,182,3,A,5543.00,alvalade,0.90,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1256170
898931,812000,124,2,A,6548.00,alvalade,1.07,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898931
898942,720000,111,2,A,6486.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898942
898923,764000,113,2,A,6761.00,alvalade,1.10,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898923
898913,1078000,163,3,A,6613.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898913
898945,726000,110,2,A,6600.00,alvalade,1.07,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898945
898909,1020000,163,3,A,6257.00,alvalade,1.02,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898909
1440448,1160000,175,3,D,6628.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1440448
1558018,5300000,301,7,E,17607.00,alvalade,2.87,38.74775600,-9.13938800,https://supercasa.pt/venda-moradia-t7-lisboa/i1558018
945893,935000,217,4,C,4308.00,alvalade,0.70,38.74684000,-9.14106750,https://supercasa.pt/venda-duplex-t4-lisboa/i945893
1536547,749000,157,5,D,4770.00,alvalade,0.78,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t5-lisboa/i1536547
1609047,420000,96,2,D,4375.00,alvalade,0.71,38.74768000,-9.13201000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1609047
1581141,375000,71,2,E,5281.00,alvalade,0.86,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1581141
1568656,359000,53,2,D,6773.00,alvalade,1.10,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1568656
1374962,530000,77,1,B,6883.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1374962
228480,850000,150,3,B,5666.00,alvalade,0.92,38.75486370,-9.16269900,https://supercasa.pt/venda-arrendamento-apartamento-t3-lisboa/i228480
1610705,395000,83,1,A,4759.00,alvalade,0.77,38.75570640,-9.14891050,https://supercasa.pt/venda-apartamento-t1-lisboa/i1610705
112961,985000,137,3,B,7189.00,alvalade,1.17,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i112961
1603327,1040000,133,3,A,7819.00,alvalade,1.27,38.74834910,-9.15070310,https://supercasa.pt/venda-apartamento-t3-lisboa/i1603327
700448,490000,80,1,B,6125.00,alvalade,1.00,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700448
1513361,1650000,256,4,C,6445.00,alvalade,1.05,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i1513361
923667,450000,58,1,B,7758.00,alvalade,1.26,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i923667
1561780,1390000,369,5,B,3766.00,alvalade,0.61,38.75553000,-9.15010000,https://supercasa.pt/venda-duplex-t5-lisboa/i1561780
1588178,850000,204,4,C,4166.00,alvalade,0.68,38.74804500,-9.14786400,https://supercasa.pt/venda-apartamento-t4-lisboa/i1588178
1273909,450000,97,1,B,4639.00,alvalade,0.76,38.75415700,-9.15329400,https://supercasa.pt/venda-apartamento-t1-lisboa/i1273909
1489607,535000,98,4,C,5459.00,alvalade,0.89,38.75401600,-9.14683900,https://supercasa.pt/venda-apartamento-t4-lisboa/i1489607
700483,720000,135,2,B,5333.00,alvalade,0.87,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700483
700481,710000,109,2,B,6513.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700481
700461,535000,90,1,B,5944.00,alvalade,0.97,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700461
1484028,325000,43,0,B,7558.00,alvalade,1.23,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t0-lisboa/i1484028
1441264,975000,239,5,C,4079.00,alvalade,0.66,38.75839940,-9.13620690,https://supercasa.pt/venda-apartamento-t5-lisboa/i1441264
970338,1200000,286,3,B,4195.00,alvalade,0.68,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i970338
1027312,1100000,224,3,B,4910.00,alvalade,0.80,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1027312
700463,460000,58,1,B,7931.00,alvalade,1.29,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700463
700484,540000,85,1,B,6352.00,alvalade,1.03,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700484
1341276,390000,68,1,C,5735.00,alvalade,0.93,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1341276
700464,550000,93,1,B,5913.00,alvalade,0.96,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700464
1417684,2250000,672,9,E,3348.00,alvalade,0.55,38.75191000,-9.13034000,https://supercasa.pt/venda-moradia-t9-lisboa/i1417684
700444,700000,130,2,B,5384.00,alvalade,0.88,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700444
700470,700000,128,2,B,5468.00,alvalade,0.89,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700470
700447,500000,91,1,B,5494.00,alvalade,0.89,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700447
700488,550000,82,1,B,6707.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700488
700450,510000,90,1,B,5666.00,alvalade,0.92,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700450
865768,1320000,121,3,A,10909.00,alvalade,1.78,38.74834910,-9.15070310,https://supercasa.pt/venda-apartamento-t3-lisboa/i865768
1421741,610000,126,3,C,4841.00,alvalade,0.79,38.74906200,-9.13950800,https://supercasa.pt/venda-apartamento-t3-lisboa/i1421741
1484027,320000,39,0,B,8205.00,alvalade,1.34,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t0-lisboa/i1484027
1495797,2190000,331,5,C,6616.00,alvalade,1.08,38.75048430,-9.13667102,https://supercasa.pt/venda-moradia-t5-lisboa/i1495797
700468,700000,127,2,B,5511.00,alvalade,0.90,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700468
1560773,600000,155,4,C,3870.00,alvalade,0.63,38.74905700,-9.13940800,https://supercasa.pt/venda-apartamento-t4-lisboa/i1560773
1572023,325000,97,3,D,3350.00,alvalade,0.55,38.76097809,-9.13826076,https://supercasa.pt/venda-apartamento-t3-lisboa/i1572023
