id,price,area,rooms,energyRating,pricePerM2,bairro,priceOffset,lat,lon,url
1431412,740000,111,2,A,6666.00,alvalade,1.10,38.75555420,-9.15008180,https://supercasa.pt/venda-apartamento-t2-lisboa/i1431412
1036158,1200000,208,3,A,5769.00,alvalade,0.95,38.75578170,-9.14952860,https://supercasa.pt/venda-apartamento-t3-lisboa/i1036158
1346473,415000,69,1,C,6014.00,alvalade,0.99,38.75550000,-9.15125000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1346473
1107219,449900,85,2,D,5292.00,alvalade,0.87,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1107219
1400938,260000,58,2,E,4482.00,alvalade,0.74,38.75599000,-9.13457000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1400938
80191,1540000,221,4,A,6968.00,alvalade,1.15,38.74684000,-9.14106750,https://supercasa.pt/venda-duplex-t4-lisboa/i80191
1357958,445000,71,1,C,6267.00,alvalade,1.03,38.75550000,-9.15125000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1357958
1050221,449900,80,2,D,5623.00,alvalade,0.93,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1050221
1331195,445000,74,2,C,6013.00,alvalade,0.99,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1331195
1069806,449900,90,2,D,4998.00,alvalade,0.83,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1069806
85188,985000,169,3,A,5828.00,alvalade,0.96,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i85188
1383189,1220000,184,3,A,6630.00,alvalade,1.09,38.75676000,-9.14240000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1383189
1033095,290000,37,0,A,7837.00,alvalade,1.29,38.75555420,-9.15008180,https://supercasa.pt/venda-apartamento-t0-lisboa/i1033095
1376385,435000,73,1,C,5958.00,alvalade,0.98,38.75550000,-9.15125000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1376385
1431404,710000,121,2,A,5867.00,alvalade,0.97,38.75578170,-9.14952860,https://supercasa.pt/venda-apartamento-t2-lisboa/i1431404
85164,930000,140,3,A,6642.00,alvalade,1.10,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i85164
1033084,480000,52,1,A,9230.00,alvalade,1.52,38.75578170,-9.14952860,https://supercasa.pt/venda-apartamento-t1-lisboa/i1033084
1237820,470000,92,2,C,5108.00,alvalade,0.84,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1237820
121338,995000,145,2,A,6862.00,alvalade,1.13,38.75326890,-9.14987490,https://supercasa.pt/venda-apartamento-t2-lisboa/i121338
1071142,985000,137,3,A,7189.00,alvalade,1.19,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1071142
121356,425000,60,1,A,7083.00,alvalade,1.17,38.75326890,-9.14987490,https://supercasa.pt/venda-apartamento-t1-lisboa/i121356
121331,735000,109,2,A,6743.00,alvalade,1.11,38.75326890,-9.14987490,https://supercasa.pt/venda-apartamento-t2-lisboa/i121331
121335,1650000,238,4,A,6932.00,alvalade,1.14,38.75326890,-9.14987490,https://supercasa.pt/venda-apartamento-t4-lisboa/i121335
898894,1737000,227,4,A,7651.00,alvalade,1.26,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i898894
898933,844000,124,2,A,6806.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898933
1256170,1008960,182,3,A,5543.00,alvalade,0.92,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1256170
1055716,1856000,282,4,A,6581.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i1055716
898905,1246000,194,3,A,6422.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898905
898976,483000,74,1,A,6527.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i898976
898937,736000,109,2,A,6752.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898937
1256131,644160,100,2,A,6441.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1256131
898924,764000,109,2,A,7009.00,alvalade,1.16,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898924
898926,774000,113,2,A,6849.00,alvalade,1.13,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898926
898951,704000,114,2,A,6175.00,alvalade,1.02,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898951
376795,2500000,270,5,D,9259.00,alvalade,1.53,38.76003300,-9.14008100,https://supercasa.pt/venda-moradia-t5-lisboa/i376795
1377918,760000,211,4,C,3601.00,alvalade,0.59,38.74684000,-9.14106750,https://supercasa.pt/venda-moradia-t4-lisboa/i1377918
898982,446250,60,1,A,7437.00,alvalade,1.23,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i898982
898910,1046000,163,3,A,6417.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898910
898952,704000,109,2,A,6458.00,alvalade,1.07,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898952
898938,736000,111,2,A,6630.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898938
898903,1167000,163,3,A,7159.00,alvalade,1.18,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898903
1256274,1547520,230,4,A,6728.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i1256274
1379054,390000,84,2,D,4642.00,alvalade,0.77,38.74605000,-9.14115000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1379054
898927,774000,122,2,A,6344.00,alvalade,1.05,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898927
1055713,479850,63,1,A,7616.00,alvalade,1.26,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1055713
898928,774000,114,2,A,6789.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898928
898891,1666000,226,4,A,7371.00,alvalade,1.22,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i898891
898892,1682000,225,4,A,7475.00,alvalade,1.23,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i898892
898936,736000,113,2,A,6513.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898936
898923,764000,113,2,A,6761.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898923
898919,752000,111,2,A,6774.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898919
1256171,1008960,182,3,A,5543.00,alvalade,0.92,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1256171
898899,1120000,155,3,A,7225.00,alvalade,1.19,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898899
898895,1932000,284,4,A,6802.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i898895
898890,1651000,224,4,A,7370.00,alvalade,1.22,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i898890
1055711,747000,110,2,A,6790.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1055711
898969,557550,84,1,A,6637.00,alvalade,1.10,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i898969
1055712,736000,109,2,A,6752.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1055712
898907,1088000,163,3,A,6674.00,alvalade,1.10,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898907
898896,2018000,281,4,A,7181.00,alvalade,1.19,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i898896
898980,494550,78,1,A,6340.00,alvalade,1.05,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i898980
898943,726000,110,2,A,6600.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898943
1055710,752000,112,2,A,6714.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1055710
1088868,472500,62,1,A,7620.00,alvalade,1.26,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1088868
898957,704000,110,2,A,6400.00,alvalade,1.06,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898957
898913,1078000,163,3,A,6613.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898913
898901,1146000,166,3,A,6903.00,alvalade,1.14,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898901
898929,779000,110,2,A,7081.00,alvalade,1.17,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898929
898922,758000,114,2,A,6649.00,alvalade,1.10,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898922
898909,1020000,163,3,A,6257.00,alvalade,1.03,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i898909
1256216,1104960,182,3,A,6071.00,alvalade,1.00,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1256216
1260471,1536000,225,4,A,6826.00,alvalade,1.13,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i1260471
898893,1731000,230,4,A,7526.00,alvalade,1.24,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i898893
1256264,1563840,222,4,A,7044.00,alvalade,1.16,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i1256264
1105504,1160000,175,3,D,6628.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1105504
898945,726000,110,2,A,6600.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898945
1256261,1507200,222,4,A,6789.00,alvalade,1.12,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i1256261
898931,812000,124,2,A,6548.00,alvalade,1.08,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898931
185173,985000,137,3,A,7189.00,alvalade,1.19,38.75466580,-9.15121580,https://supercasa.pt/venda-apartamento-t3-lisboa/i185173
898942,720000,111,2,A,6486.00,alvalade,1.07,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898942
1256154,671040,100,2,A,6710.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i1256154
898918,747000,109,2,A,6853.00,alvalade,1.13,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898918
898939,736000,109,2,A,6752.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898939
898941,714000,110,2,A,6490.00,alvalade,1.07,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898941
1256237,1497600,226,4,A,6626.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i1256237
898959,742000,114,2,A,6508.00,alvalade,1.07,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i898959
1440448,1160000,175,3,D,6628.00,alvalade,1.09,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1440448
1002418,1500000,242,5,B,6198.00,alvalade,1.02,38.74891090,-9.14115490,https://supercasa.pt/venda-apartamento-t5-lisboa/i1002418
1423677,999000,150,3,A,6660.00,alvalade,1.10,38.75707900,-9.14105300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1423677
945893,935000,217,4,C,4308.00,alvalade,0.71,38.74684000,-9.14106750,https://supercasa.pt/venda-duplex-t4-lisboa/i945893
1374962,530000,77,1,B,6883.00,alvalade,1.14,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i1374962
228480,850000,150,3,B,5666.00,alvalade,0.94,38.75486370,-9.16269900,https://supercasa.pt/venda-arrendamento-apartamento-t3-lisboa/i228480
571449,490000,112,4,C,4375.00,alvalade,0.72,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t4-lisboa/i571449
1399610,335000,55,2,C,6090.00,alvalade,1.01,38.75544800,-9.14702580,https://supercasa.pt/venda-apartamento-t2-lisboa/i1399610
700463,460000,58,1,B,7931.00,alvalade,1.31,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700463
112996,735000,109,2,B,6743.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i112996
700448,490000,80,1,B,6125.00,alvalade,1.01,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700448
700473,700000,116,2,B,6034.00,alvalade,1.00,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700473
700486,470000,586,1,B,802.00,alvalade,0.13,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700486
700461,535000,90,1,B,5944.00,alvalade,0.98,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700461
700477,700000,108,2,B,6481.00,alvalade,1.07,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700477
700458,450000,58,1,B,7758.00,alvalade,1.28,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700458
700468,700000,127,2,B,5511.00,alvalade,0.91,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700468
700480,760000,135,2,B,5629.00,alvalade,0.93,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700480
113003,530000,70,1,A,7571.00,alvalade,1.25,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i113003
970405,430000,58,1,B,7413.00,alvalade,1.22,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i970405
700488,550000,82,1,B,6707.00,alvalade,1.11,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700488
700470,720000,128,2,B,5625.00,alvalade,0.93,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700470
700485,520000,80,1,B,6500.00,alvalade,1.07,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700485
1299505,2450000,634,8,P,3864.00,alvalade,0.64,38.75487000,-9.13032230,https://supercasa.pt/venda-moradia-t8-lisboa/i1299505
1430033,580000,105,2,P,5523.00,alvalade,0.91,38.74960900,-9.14066400,https://supercasa.pt/venda-apartamento-t2-lisboa/i1430033
700444,700000,130,2,B,5384.00,alvalade,0.89,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700444
1063798,985000,137,3,A,7189.00,alvalade,1.19,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i1063798
112987,995000,145,2,A,6862.00,alvalade,1.13,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i112987
970338,1200000,286,3,B,4195.00,alvalade,0.69,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t3-lisboa/i970338
700479,740000,116,2,B,6379.00,alvalade,1.05,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t2-lisboa/i700479
1279454,635000,170,3,D,3735.00,alvalade,0.62,38.74915520,-9.13987660,https://supercasa.pt/venda-apartamento-t3-lisboa/i1279454
700484,540000,85,1,B,6352.00,alvalade,1.05,38.74684000,-9.14106750,https://supercasa.pt/venda-apartamento-t1-lisboa/i700484
